;fecha;año;Mes;Día;Hora;perfil_20
19145;2024-03-08;2024;3;8;18;0.00012240075102059274
19146;2024-03-08;2024;3;8;19;0.00012559506819969206
19147;2024-03-08;2024;3;8;20;0.00014327825296640687
19148;2024-03-08;2024;3;8;21;0.00016275005281415715
19149;2024-03-08;2024;3;8;22;0.0001683501574595914
19150;2024-03-08;2024;3;8;23;0.00015451178957474418
19151;2024-03-08;2024;3;8;24;0.00013187531366186034
19152;2024-03-09;2024;3;9;1;0.0001114885683042581
19153;2024-03-09;2024;3;9;2;9.325120976383666e-05
19154;2024-03-09;2024;3;9;3;8.180707678484328e-05
19155;2024-03-09;2024;3;9;4;7.57917484811707e-05
19156;2024-03-09;2024;3;9;5;7.329015641138303e-05
19157;2024-03-09;2024;3;9;6;7.420066702249044e-05
19158;2024-03-09;2024;3;9;7;7.778526128033155e-05
19159;2024-03-09;2024;3;9;8;8.331465702325887e-05
19160;2024-03-09;2024;3;9;9;0.00010176113173607336
19161;2024-03-09;2024;3;9;10;0.00012656546854270675
19162;2024-03-09;2024;3;9;11;0.00014020112656961837
19163;2024-03-09;2024;3;9;12;0.00014171447332730384
19164;2024-03-09;2024;3;9;13;0.00014129583226919312
19165;2024-03-09;2024;3;9;14;0.0001488432621248882
19166;2024-03-09;2024;3;9;15;0.0001480971713309449
19167;2024-03-09;2024;3;9;16;0.00013252867469833624
19168;2024-03-09;2024;3;9;17;0.00012174538059424447
19169;2024-03-09;2024;3;9;18;0.00011741567619420282
19170;2024-03-09;2024;3;9;19;0.00011984291259670323
19171;2024-03-09;2024;3;9;20;0.0001367774448396846
19172;2024-03-09;2024;3;9;21;0.00015671266488026734
19173;2024-03-09;2024;3;9;22;0.00016287450523329818
19174;2024-03-09;2024;3;9;23;0.00015114463502450707
19175;2024-03-09;2024;3;9;24;0.00013068616967613358
19176;2024-03-10;2024;3;10;1;0.0001119259840689198
19177;2024-03-10;2024;3;10;2;9.602563678807507e-05
19178;2024-03-10;2024;3;10;3;8.567765546011735e-05
19179;2024-03-10;2024;3;10;4;7.680045269041873e-05
19180;2024-03-10;2024;3;10;5;7.352744748043734e-05
19181;2024-03-10;2024;3;10;6;7.333856806102547e-05
19182;2024-03-10;2024;3;10;7;7.55388669478951e-05
19183;2024-03-10;2024;3;10;8;7.824357051076633e-05
19184;2024-03-10;2024;3;10;9;9.129024178101566e-05
19185;2024-03-10;2024;3;10;10;0.00011595788884757826
19186;2024-03-10;2024;3;10;11;0.00013507999716038264
19187;2024-03-10;2024;3;10;12;0.0001416689022356732
19188;2024-03-10;2024;3;10;13;0.00014251187616945644
19189;2024-03-10;2024;3;10;14;0.0001485486654990859
19190;2024-03-10;2024;3;10;15;0.00014591295115507776
19191;2024-03-10;2024;3;10;16;0.000129273236959089
19192;2024-03-10;2024;3;10;17;0.00011891013939954407
19193;2024-03-10;2024;3;10;18;0.00011600167368383788
19194;2024-03-10;2024;3;10;19;0.00012157999797398029
19195;2024-03-10;2024;3;10;20;0.0001430057822570087
19196;2024-03-10;2024;3;10;21;0.00016823983283339544
19197;2024-03-10;2024;3;10;22;0.00017104761246424012
19198;2024-03-10;2024;3;10;23;0.00015041193649179764
19199;2024-03-10;2024;3;10;24;0.0001249957371786893
19200;2024-03-11;2024;3;11;1;0.000103409220302744
19201;2024-03-11;2024;3;11;2;8.602330054411755e-05
19202;2024-03-11;2024;3;11;3;7.635947342224279e-05
19203;2024-03-11;2024;3;11;4;7.166198073326943e-05
19204;2024-03-11;2024;3;11;5;7.025598110018281e-05
19205;2024-03-11;2024;3;11;6;7.307426632190505e-05
19206;2024-03-11;2024;3;11;7;8.416100822322143e-05
19207;2024-03-11;2024;3;11;8;0.00010423128729211208
19208;2024-03-11;2024;3;11;9;0.00011539790023782326
19209;2024-03-11;2024;3;11;10;0.00012216942609584615
19210;2024-03-11;2024;3;11;11;0.000128005857557039
19211;2024-03-11;2024;3;11;12;0.00012869528468455746
19212;2024-03-11;2024;3;11;13;0.00013052907419633424
19213;2024-03-11;2024;3;11;14;0.0001386177430798186
19214;2024-03-11;2024;3;11;15;0.00014084812893814212
19215;2024-03-11;2024;3;11;16;0.00013053110746522614
19216;2024-03-11;2024;3;11;17;0.0001222081333268249
19217;2024-03-11;2024;3;11;18;0.00012092871836308009
19218;2024-03-11;2024;3;11;19;0.00012599373454056227
19219;2024-03-11;2024;3;11;20;0.0001473418618351138
19220;2024-03-11;2024;3;11;21;0.00017296276999840407
19221;2024-03-11;2024;3;11;22;0.00017866371398297883
19222;2024-03-11;2024;3;11;23;0.00015727132363860588
19223;2024-03-11;2024;3;11;24;0.00012757903470050485
19224;2024-03-12;2024;3;12;1;0.00010329248391077107
19225;2024-03-12;2024;3;12;2;8.587646690563219e-05
19226;2024-03-12;2024;3;12;3;7.638715385154584e-05
19227;2024-03-12;2024;3;12;4;7.186736596117278e-05
19228;2024-03-12;2024;3;12;5;7.058277964996444e-05
19229;2024-03-12;2024;3;12;6;7.350367595222539e-05
19230;2024-03-12;2024;3;12;7;8.515483305238192e-05
19231;2024-03-12;2024;3;12;8;0.00010610308566037725
19232;2024-03-12;2024;3;12;9;0.00011673089326431826
19233;2024-03-12;2024;3;12;10;0.00012127126308379647
19234;2024-03-12;2024;3;12;11;0.00012498548895810278
19235;2024-03-12;2024;3;12;12;0.00012478868303007683
19236;2024-03-12;2024;3;12;13;0.00012680515772443886
19237;2024-03-12;2024;3;12;14;0.00013463612940848435
19238;2024-03-12;2024;3;12;15;0.00013667399458184827
19239;2024-03-12;2024;3;12;16;0.0001271642277704656
19240;2024-03-12;2024;3;12;17;0.00011942991700828801
19241;2024-03-12;2024;3;12;18;0.00011833731135452647
19242;2024-03-12;2024;3;12;19;0.00012352222785704293
19243;2024-03-12;2024;3;12;20;0.0001455230313966117
19244;2024-03-12;2024;3;12;21;0.00017071920402489117
19245;2024-03-12;2024;3;12;22;0.0001759359528215822
19246;2024-03-12;2024;3;12;23;0.0001557099090960931
19247;2024-03-12;2024;3;12;24;0.0001270857307544662
19248;2024-03-13;2024;3;13;1;0.00010329248391077107
19249;2024-03-13;2024;3;13;2;8.587646690563219e-05
19250;2024-03-13;2024;3;13;3;7.638715385154584e-05
19251;2024-03-13;2024;3;13;4;7.186736596117278e-05
19252;2024-03-13;2024;3;13;5;7.058277964996444e-05
19253;2024-03-13;2024;3;13;6;7.350367595222539e-05
19254;2024-03-13;2024;3;13;7;8.515483305238192e-05
19255;2024-03-13;2024;3;13;8;0.00010610308566037725
19256;2024-03-13;2024;3;13;9;0.00011673089326431826
19257;2024-03-13;2024;3;13;10;0.00012127126308379647
19258;2024-03-13;2024;3;13;11;0.00012498548895810278
19259;2024-03-13;2024;3;13;12;0.00012478868303007683
19260;2024-03-13;2024;3;13;13;0.00012680515772443886
19261;2024-03-13;2024;3;13;14;0.00013463612940848435
19262;2024-03-13;2024;3;13;15;0.00013667399458184827
19263;2024-03-13;2024;3;13;16;0.0001271642277704656
19264;2024-03-13;2024;3;13;17;0.00011942991700828801
19265;2024-03-13;2024;3;13;18;0.00011833731135452647
19266;2024-03-13;2024;3;13;19;0.00012352222785704293
19267;2024-03-13;2024;3;13;20;0.0001455230313966117
19268;2024-03-13;2024;3;13;21;0.00017071920402489117
19269;2024-03-13;2024;3;13;22;0.0001759359528215822
19270;2024-03-13;2024;3;13;23;0.0001557099090960931
19271;2024-03-13;2024;3;13;24;0.0001270857307544662
19272;2024-03-14;2024;3;14;1;0.00010329248391077107
19273;2024-03-14;2024;3;14;2;8.587646690563219e-05
19274;2024-03-14;2024;3;14;3;7.638715385154584e-05
19275;2024-03-14;2024;3;14;4;7.186736596117278e-05
19276;2024-03-14;2024;3;14;5;7.058277964996444e-05
19277;2024-03-14;2024;3;14;6;7.350367595222539e-05
19278;2024-03-14;2024;3;14;7;8.515483305238192e-05
19279;2024-03-14;2024;3;14;8;0.00010610308566037725
19280;2024-03-14;2024;3;14;9;0.00011673089326431826
19281;2024-03-14;2024;3;14;10;0.00012127126308379647
19282;2024-03-14;2024;3;14;11;0.00012498548895810278
19283;2024-03-14;2024;3;14;12;0.00012478868303007683
19284;2024-03-14;2024;3;14;13;0.00012680515772443886
19285;2024-03-14;2024;3;14;14;0.00013463612940848435
19286;2024-03-14;2024;3;14;15;0.00013667399458184827
19287;2024-03-14;2024;3;14;16;0.0001271642277704656
19288;2024-03-14;2024;3;14;17;0.00011942991700828801
19289;2024-03-14;2024;3;14;18;0.00011833731135452647
19290;2024-03-14;2024;3;14;19;0.00012352222785704293
19291;2024-03-14;2024;3;14;20;0.0001455230313966117
19292;2024-03-14;2024;3;14;21;0.00017071920402489117
19293;2024-03-14;2024;3;14;22;0.0001759359528215822
19294;2024-03-14;2024;3;14;23;0.0001557099090960931
19295;2024-03-14;2024;3;14;24;0.0001270857307544662
19296;2024-03-15;2024;3;15;1;0.00010512618794836833
19297;2024-03-15;2024;3;15;2;8.775124914544505e-05
19298;2024-03-15;2024;3;15;3;7.802647576185957e-05
19299;2024-03-15;2024;3;15;4;7.329982673497505e-05
19300;2024-03-15;2024;3;15;5;7.19561606679803e-05
19301;2024-03-15;2024;3;15;6;7.48946473966964e-05
19302;2024-03-15;2024;3;15;7;8.62322887873737e-05
19303;2024-03-15;2024;3;15;8;0.00010608922846561987
19304;2024-03-15;2024;3;15;9;0.00011786647722519676
19305;2024-03-15;2024;3;15;10;0.000123981213074353
19306;2024-03-15;2024;3;15;11;0.00012825537355458158
19307;2024-03-15;2024;3;15;12;0.00012821694903142764
19308;2024-03-15;2024;3;15;13;0.00013011251187009694
19309;2024-03-15;2024;3;15;14;0.0001377066428489442
19310;2024-03-15;2024;3;15;15;0.0001402872557717005
19311;2024-03-15;2024;3;15;16;0.0001316335786790296
19312;2024-03-15;2024;3;15;17;0.00012419043467984452
19313;2024-03-15;2024;3;15;18;0.00012240075102059274
19314;2024-03-15;2024;3;15;19;0.00012559506819969206
19315;2024-03-15;2024;3;15;20;0.00014327825296640687
19316;2024-03-15;2024;3;15;21;0.00016275005281415715
19317;2024-03-15;2024;3;15;22;0.0001683501574595914
19318;2024-03-15;2024;3;15;23;0.00015451178957474418
19319;2024-03-15;2024;3;15;24;0.00013187531366186034
19320;2024-03-16;2024;3;16;1;0.0001114885683042581
19321;2024-03-16;2024;3;16;2;9.325120976383666e-05
19322;2024-03-16;2024;3;16;3;8.180707678484328e-05
19323;2024-03-16;2024;3;16;4;7.57917484811707e-05
19324;2024-03-16;2024;3;16;5;7.329015641138303e-05
19325;2024-03-16;2024;3;16;6;7.420066702249044e-05
19326;2024-03-16;2024;3;16;7;7.778526128033155e-05
19327;2024-03-16;2024;3;16;8;8.331465702325887e-05
19328;2024-03-16;2024;3;16;9;0.00010176113173607336
19329;2024-03-16;2024;3;16;10;0.00012656546854270675
19330;2024-03-16;2024;3;16;11;0.00014020112656961837
19331;2024-03-16;2024;3;16;12;0.00014171447332730384
19332;2024-03-16;2024;3;16;13;0.00014129583226919312
19333;2024-03-16;2024;3;16;14;0.0001488432621248882
19334;2024-03-16;2024;3;16;15;0.0001480971713309449
19335;2024-03-16;2024;3;16;16;0.00013252867469833624
19336;2024-03-16;2024;3;16;17;0.00012174538059424447
19337;2024-03-16;2024;3;16;18;0.00011741567619420282
19338;2024-03-16;2024;3;16;19;0.00011984291259670323
19339;2024-03-16;2024;3;16;20;0.0001367774448396846
19340;2024-03-16;2024;3;16;21;0.00015671266488026734
19341;2024-03-16;2024;3;16;22;0.00016287450523329818
19342;2024-03-16;2024;3;16;23;0.00015114463502450707
19343;2024-03-16;2024;3;16;24;0.00013068616967613358
19344;2024-03-17;2024;3;17;1;0.0001119259840689198
19345;2024-03-17;2024;3;17;2;9.602563678807507e-05
19346;2024-03-17;2024;3;17;3;8.567765546011735e-05
19347;2024-03-17;2024;3;17;4;7.680045269041873e-05
19348;2024-03-17;2024;3;17;5;7.352744748043734e-05
19349;2024-03-17;2024;3;17;6;7.333856806102547e-05
19350;2024-03-17;2024;3;17;7;7.55388669478951e-05
19351;2024-03-17;2024;3;17;8;7.824357051076633e-05
19352;2024-03-17;2024;3;17;9;9.129024178101566e-05
19353;2024-03-17;2024;3;17;10;0.00011595788884757826
19354;2024-03-17;2024;3;17;11;0.00013507999716038264
19355;2024-03-17;2024;3;17;12;0.0001416689022356732
19356;2024-03-17;2024;3;17;13;0.00014251187616945644
19357;2024-03-17;2024;3;17;14;0.0001485486654990859
19358;2024-03-17;2024;3;17;15;0.00014591295115507776
19359;2024-03-17;2024;3;17;16;0.000129273236959089
19360;2024-03-17;2024;3;17;17;0.00011891013939954407
19361;2024-03-17;2024;3;17;18;0.00011600167368383788
19362;2024-03-17;2024;3;17;19;0.00012157999797398029
19363;2024-03-17;2024;3;17;20;0.0001430057822570087
19364;2024-03-17;2024;3;17;21;0.00016823983283339544
19365;2024-03-17;2024;3;17;22;0.00017104761246424012
19366;2024-03-17;2024;3;17;23;0.00015041193649179764
19367;2024-03-17;2024;3;17;24;0.0001249957371786893
19368;2024-03-18;2024;3;18;1;0.000103409220302744
19369;2024-03-18;2024;3;18;2;8.602330054411755e-05
19370;2024-03-18;2024;3;18;3;7.635947342224279e-05
19371;2024-03-18;2024;3;18;4;7.166198073326943e-05
19372;2024-03-18;2024;3;18;5;7.025598110018281e-05
19373;2024-03-18;2024;3;18;6;7.307426632190505e-05
19374;2024-03-18;2024;3;18;7;8.416100822322143e-05
19375;2024-03-18;2024;3;18;8;0.00010423128729211208
19376;2024-03-18;2024;3;18;9;0.00011539790023782326
19377;2024-03-18;2024;3;18;10;0.00012216942609584615
19378;2024-03-18;2024;3;18;11;0.000128005857557039
19379;2024-03-18;2024;3;18;12;0.00012869528468455746
19380;2024-03-18;2024;3;18;13;0.00013052907419633424
19381;2024-03-18;2024;3;18;14;0.0001386177430798186
19382;2024-03-18;2024;3;18;15;0.00014084812893814212
19383;2024-03-18;2024;3;18;16;0.00013053110746522614
19384;2024-03-18;2024;3;18;17;0.0001222081333268249
19385;2024-03-18;2024;3;18;18;0.00012092871836308009
19386;2024-03-18;2024;3;18;19;0.00012599373454056227
19387;2024-03-18;2024;3;18;20;0.0001473418618351138
19388;2024-03-18;2024;3;18;21;0.00017296276999840407
19389;2024-03-18;2024;3;18;22;0.00017866371398297883
19390;2024-03-18;2024;3;18;23;0.00015727132363860588
19391;2024-03-18;2024;3;18;24;0.00012757903470050485
19392;2024-03-19;2024;3;19;1;0.00010329248391077107
19393;2024-03-19;2024;3;19;2;8.587646690563219e-05
19394;2024-03-19;2024;3;19;3;7.638715385154584e-05
19395;2024-03-19;2024;3;19;4;7.186736596117278e-05
19396;2024-03-19;2024;3;19;5;7.058277964996444e-05
19397;2024-03-19;2024;3;19;6;7.350367595222539e-05
19398;2024-03-19;2024;3;19;7;8.515483305238192e-05
19399;2024-03-19;2024;3;19;8;0.00010610308566037725
19400;2024-03-19;2024;3;19;9;0.00011673089326431826
19401;2024-03-19;2024;3;19;10;0.00012127126308379647
19402;2024-03-19;2024;3;19;11;0.00012498548895810278
19403;2024-03-19;2024;3;19;12;0.00012478868303007683
19404;2024-03-19;2024;3;19;13;0.00012680515772443886
19405;2024-03-19;2024;3;19;14;0.00013463612940848435
19406;2024-03-19;2024;3;19;15;0.00013667399458184827
19407;2024-03-19;2024;3;19;16;0.0001271642277704656
19408;2024-03-19;2024;3;19;17;0.00011942991700828801
19409;2024-03-19;2024;3;19;18;0.00011833731135452647
19410;2024-03-19;2024;3;19;19;0.00012352222785704293
19411;2024-03-19;2024;3;19;20;0.0001455230313966117
19412;2024-03-19;2024;3;19;21;0.00017071920402489117
19413;2024-03-19;2024;3;19;22;0.0001759359528215822
19414;2024-03-19;2024;3;19;23;0.0001557099090960931
19415;2024-03-19;2024;3;19;24;0.0001270857307544662
19416;2024-03-20;2024;3;20;1;0.00010329248391077107
19417;2024-03-20;2024;3;20;2;8.587646690563219e-05
19418;2024-03-20;2024;3;20;3;7.638715385154584e-05
19419;2024-03-20;2024;3;20;4;7.186736596117278e-05
19420;2024-03-20;2024;3;20;5;7.058277964996444e-05
19421;2024-03-20;2024;3;20;6;7.350367595222539e-05
19422;2024-03-20;2024;3;20;7;8.515483305238192e-05
19423;2024-03-20;2024;3;20;8;0.00010610308566037725
19424;2024-03-20;2024;3;20;9;0.00011673089326431826
19425;2024-03-20;2024;3;20;10;0.00012127126308379647
19426;2024-03-20;2024;3;20;11;0.00012498548895810278
19427;2024-03-20;2024;3;20;12;0.00012478868303007683
19428;2024-03-20;2024;3;20;13;0.00012680515772443886
19429;2024-03-20;2024;3;20;14;0.00013463612940848435
19430;2024-03-20;2024;3;20;15;0.00013667399458184827
19431;2024-03-20;2024;3;20;16;0.0001271642277704656
19432;2024-03-20;2024;3;20;17;0.00011942991700828801
19433;2024-03-20;2024;3;20;18;0.00011833731135452647
19434;2024-03-20;2024;3;20;19;0.00012352222785704293
19435;2024-03-20;2024;3;20;20;0.0001455230313966117
19436;2024-03-20;2024;3;20;21;0.00017071920402489117
19437;2024-03-20;2024;3;20;22;0.0001759359528215822
19438;2024-03-20;2024;3;20;23;0.0001557099090960931
19439;2024-03-20;2024;3;20;24;0.0001270857307544662
19440;2024-03-21;2024;3;21;1;0.00010329248391077107
19441;2024-03-21;2024;3;21;2;8.587646690563219e-05
19442;2024-03-21;2024;3;21;3;7.638715385154584e-05
19443;2024-03-21;2024;3;21;4;7.186736596117278e-05
19444;2024-03-21;2024;3;21;5;7.058277964996444e-05
19445;2024-03-21;2024;3;21;6;7.350367595222539e-05
19446;2024-03-21;2024;3;21;7;8.515483305238192e-05
19447;2024-03-21;2024;3;21;8;0.00010610308566037725
19448;2024-03-21;2024;3;21;9;0.00011673089326431826
19449;2024-03-21;2024;3;21;10;0.00012127126308379647
19450;2024-03-21;2024;3;21;11;0.00012498548895810278
19451;2024-03-21;2024;3;21;12;0.00012478868303007683
19452;2024-03-21;2024;3;21;13;0.00012680515772443886
19453;2024-03-21;2024;3;21;14;0.00013463612940848435
19454;2024-03-21;2024;3;21;15;0.00013667399458184827
19455;2024-03-21;2024;3;21;16;0.0001271642277704656
19456;2024-03-21;2024;3;21;17;0.00011942991700828801
19457;2024-03-21;2024;3;21;18;0.00011833731135452647
19458;2024-03-21;2024;3;21;19;0.00012352222785704293
19459;2024-03-21;2024;3;21;20;0.0001455230313966117
19460;2024-03-21;2024;3;21;21;0.00017071920402489117
19461;2024-03-21;2024;3;21;22;0.0001759359528215822
19462;2024-03-21;2024;3;21;23;0.0001557099090960931
19463;2024-03-21;2024;3;21;24;0.0001270857307544662
19464;2024-03-22;2024;3;22;1;0.00010512618794836833
19465;2024-03-22;2024;3;22;2;8.775124914544505e-05
19466;2024-03-22;2024;3;22;3;7.802647576185957e-05
19467;2024-03-22;2024;3;22;4;7.329982673497505e-05
19468;2024-03-22;2024;3;22;5;7.19561606679803e-05
19469;2024-03-22;2024;3;22;6;7.48946473966964e-05
19470;2024-03-22;2024;3;22;7;8.62322887873737e-05
19471;2024-03-22;2024;3;22;8;0.00010608922846561987
19472;2024-03-22;2024;3;22;9;0.00011786647722519676
19473;2024-03-22;2024;3;22;10;0.000123981213074353
19474;2024-03-22;2024;3;22;11;0.00012825537355458158
19475;2024-03-22;2024;3;22;12;0.00012821694903142764
19476;2024-03-22;2024;3;22;13;0.00013011251187009694
19477;2024-03-22;2024;3;22;14;0.0001377066428489442
19478;2024-03-22;2024;3;22;15;0.0001402872557717005
19479;2024-03-22;2024;3;22;16;0.0001316335786790296
19480;2024-03-22;2024;3;22;17;0.00012419043467984452
19481;2024-03-22;2024;3;22;18;0.00012240075102059274
19482;2024-03-22;2024;3;22;19;0.00012559506819969206
19483;2024-03-22;2024;3;22;20;0.00014327825296640687
19484;2024-03-22;2024;3;22;21;0.00016275005281415715
19485;2024-03-22;2024;3;22;22;0.0001683501574595914
19486;2024-03-22;2024;3;22;23;0.00015451178957474418
19487;2024-03-22;2024;3;22;24;0.00013187531366186034
19488;2024-03-23;2024;3;23;1;0.0001114885683042581
19489;2024-03-23;2024;3;23;2;9.325120976383666e-05
19490;2024-03-23;2024;3;23;3;8.180707678484328e-05
19491;2024-03-23;2024;3;23;4;7.57917484811707e-05
19492;2024-03-23;2024;3;23;5;7.329015641138303e-05
19493;2024-03-23;2024;3;23;6;7.420066702249044e-05
19494;2024-03-23;2024;3;23;7;7.778526128033155e-05
19495;2024-03-23;2024;3;23;8;8.331465702325887e-05
19496;2024-03-23;2024;3;23;9;0.00010176113173607336
19497;2024-03-23;2024;3;23;10;0.00012656546854270675
19498;2024-03-23;2024;3;23;11;0.00014020112656961837
19499;2024-03-23;2024;3;23;12;0.00014171447332730384
19500;2024-03-23;2024;3;23;13;0.00014129583226919312
19501;2024-03-23;2024;3;23;14;0.0001488432621248882
19502;2024-03-23;2024;3;23;15;0.0001480971713309449
19503;2024-03-23;2024;3;23;16;0.00013252867469833624
19504;2024-03-23;2024;3;23;17;0.00012174538059424447
19505;2024-03-23;2024;3;23;18;0.00011741567619420282
19506;2024-03-23;2024;3;23;19;0.00011984291259670323
19507;2024-03-23;2024;3;23;20;0.0001367774448396846
19508;2024-03-23;2024;3;23;21;0.00015671266488026734
19509;2024-03-23;2024;3;23;22;0.00016287450523329818
19510;2024-03-23;2024;3;23;23;0.00015114463502450707
19511;2024-03-23;2024;3;23;24;0.00013068616967613358
19512;2024-03-24;2024;3;24;1;0.0001119259840689198
19513;2024-03-24;2024;3;24;2;9.602563678807507e-05
19514;2024-03-24;2024;3;24;3;8.567765546011735e-05
19515;2024-03-24;2024;3;24;4;7.680045269041873e-05
19516;2024-03-24;2024;3;24;5;7.352744748043734e-05
19517;2024-03-24;2024;3;24;6;7.333856806102547e-05
19518;2024-03-24;2024;3;24;7;7.55388669478951e-05
19519;2024-03-24;2024;3;24;8;7.824357051076633e-05
19520;2024-03-24;2024;3;24;9;9.129024178101566e-05
19521;2024-03-24;2024;3;24;10;0.00011595788884757826
19522;2024-03-24;2024;3;24;11;0.00013507999716038264
19523;2024-03-24;2024;3;24;12;0.0001416689022356732
19524;2024-03-24;2024;3;24;13;0.00014251187616945644
19525;2024-03-24;2024;3;24;14;0.0001485486654990859
19526;2024-03-24;2024;3;24;15;0.00014591295115507776
19527;2024-03-24;2024;3;24;16;0.000129273236959089
19528;2024-03-24;2024;3;24;17;0.00011891013939954407
19529;2024-03-24;2024;3;24;18;0.00011600167368383788
19530;2024-03-24;2024;3;24;19;0.00012157999797398029
19531;2024-03-24;2024;3;24;20;0.0001430057822570087
19532;2024-03-24;2024;3;24;21;0.00016823983283339544
19533;2024-03-24;2024;3;24;22;0.00017104761246424012
19534;2024-03-24;2024;3;24;23;0.00015041193649179764
19535;2024-03-24;2024;3;24;24;0.0001249957371786893
19536;2024-03-25;2024;3;25;1;0.000103409220302744
19537;2024-03-25;2024;3;25;2;8.602330054411755e-05
19538;2024-03-25;2024;3;25;3;7.635947342224279e-05
19539;2024-03-25;2024;3;25;4;7.166198073326943e-05
19540;2024-03-25;2024;3;25;5;7.025598110018281e-05
19541;2024-03-25;2024;3;25;6;7.307426632190505e-05
19542;2024-03-25;2024;3;25;7;8.416100822322143e-05
19543;2024-03-25;2024;3;25;8;0.00010423128729211208
19544;2024-03-25;2024;3;25;9;0.00011539790023782326
19545;2024-03-25;2024;3;25;10;0.00012216942609584615
19546;2024-03-25;2024;3;25;11;0.000128005857557039
19547;2024-03-25;2024;3;25;12;0.00012869528468455746
19548;2024-03-25;2024;3;25;13;0.00013052907419633424
19549;2024-03-25;2024;3;25;14;0.0001386177430798186
19550;2024-03-25;2024;3;25;15;0.00014084812893814212
19551;2024-03-25;2024;3;25;16;0.00013053110746522614
19552;2024-03-25;2024;3;25;17;0.0001222081333268249
19553;2024-03-25;2024;3;25;18;0.00012092871836308009
19554;2024-03-25;2024;3;25;19;0.00012599373454056227
19555;2024-03-25;2024;3;25;20;0.0001473418618351138
19556;2024-03-25;2024;3;25;21;0.00017296276999840407
19557;2024-03-25;2024;3;25;22;0.00017866371398297883
19558;2024-03-25;2024;3;25;23;0.00015727132363860588
19559;2024-03-25;2024;3;25;24;0.00012757903470050485
19560;2024-03-26;2024;3;26;1;0.00010329248391077107
19561;2024-03-26;2024;3;26;2;8.587646690563219e-05
19562;2024-03-26;2024;3;26;3;7.638715385154584e-05
19563;2024-03-26;2024;3;26;4;7.186736596117278e-05
19564;2024-03-26;2024;3;26;5;7.058277964996444e-05
19565;2024-03-26;2024;3;26;6;7.350367595222539e-05
19566;2024-03-26;2024;3;26;7;8.515483305238192e-05
19567;2024-03-26;2024;3;26;8;0.00010610308566037725
19568;2024-03-26;2024;3;26;9;0.00011673089326431826
19569;2024-03-26;2024;3;26;10;0.00012127126308379647
19570;2024-03-26;2024;3;26;11;0.00012498548895810278
19571;2024-03-26;2024;3;26;12;0.00012478868303007683
19572;2024-03-26;2024;3;26;13;0.00012680515772443886
19573;2024-03-26;2024;3;26;14;0.00013463612940848435
19574;2024-03-26;2024;3;26;15;0.00013667399458184827
19575;2024-03-26;2024;3;26;16;0.0001271642277704656
19576;2024-03-26;2024;3;26;17;0.00011942991700828801
19577;2024-03-26;2024;3;26;18;0.00011833731135452647
19578;2024-03-26;2024;3;26;19;0.00012352222785704293
19579;2024-03-26;2024;3;26;20;0.0001455230313966117
19580;2024-03-26;2024;3;26;21;0.00017071920402489117
19581;2024-03-26;2024;3;26;22;0.0001759359528215822
19582;2024-03-26;2024;3;26;23;0.0001557099090960931
19583;2024-03-26;2024;3;26;24;0.0001270857307544662
19584;2024-03-27;2024;3;27;1;0.00010329248391077107
19585;2024-03-27;2024;3;27;2;8.587646690563219e-05
19586;2024-03-27;2024;3;27;3;7.638715385154584e-05
19587;2024-03-27;2024;3;27;4;7.186736596117278e-05
19588;2024-03-27;2024;3;27;5;7.058277964996444e-05
19589;2024-03-27;2024;3;27;6;7.350367595222539e-05
19590;2024-03-27;2024;3;27;7;8.515483305238192e-05
19591;2024-03-27;2024;3;27;8;0.00010610308566037725
19592;2024-03-27;2024;3;27;9;0.00011673089326431826
19593;2024-03-27;2024;3;27;10;0.00012127126308379647
19594;2024-03-27;2024;3;27;11;0.00012498548895810278
19595;2024-03-27;2024;3;27;12;0.00012478868303007683
19596;2024-03-27;2024;3;27;13;0.00012680515772443886
19597;2024-03-27;2024;3;27;14;0.00013463612940848435
19598;2024-03-27;2024;3;27;15;0.00013667399458184827
19599;2024-03-27;2024;3;27;16;0.0001271642277704656
19600;2024-03-27;2024;3;27;17;0.00011942991700828801
19601;2024-03-27;2024;3;27;18;0.00011833731135452647
19602;2024-03-27;2024;3;27;19;0.00012352222785704293
19603;2024-03-27;2024;3;27;20;0.0001455230313966117
19604;2024-03-27;2024;3;27;21;0.00017071920402489117
19605;2024-03-27;2024;3;27;22;0.0001759359528215822
19606;2024-03-27;2024;3;27;23;0.0001557099090960931
19607;2024-03-27;2024;3;27;24;0.0001270857307544662
19608;2024-03-28;2024;3;28;1;0.00010329248391077107
19609;2024-03-28;2024;3;28;2;8.587646690563219e-05
19610;2024-03-28;2024;3;28;3;7.638715385154584e-05
19611;2024-03-28;2024;3;28;4;7.186736596117278e-05
19612;2024-03-28;2024;3;28;5;7.058277964996444e-05
19613;2024-03-28;2024;3;28;6;7.350367595222539e-05
19614;2024-03-28;2024;3;28;7;8.515483305238192e-05
19615;2024-03-28;2024;3;28;8;0.00010610308566037725
19616;2024-03-28;2024;3;28;9;0.00011673089326431826
19617;2024-03-28;2024;3;28;10;0.00012127126308379647
19618;2024-03-28;2024;3;28;11;0.00012498548895810278
19619;2024-03-28;2024;3;28;12;0.00012478868303007683
19620;2024-03-28;2024;3;28;13;0.00012680515772443886
19621;2024-03-28;2024;3;28;14;0.00013463612940848435
